Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	198	34.92063492063492	5.2775007400800505E-55	EIF4A1, RNH1, ICAM3, ENO1, ACTB, TXNDC17, LGALS3, LGALS1, RPS19, CAPNS1, FTH1, NAMPT, TNFSF10, GLUL, ARRDC1, PRKCB, SYTL1, MYL6, CSNK2B, PSME2, VDAC1, LAP3, PFN1, ATP6V0D1, CFD, STXBP2, MYL12B, SNX3, PRDX5, LDHA, SYNGR2, PRDX1, NCKAP1L, LTA4H, S100A11, S100A10, VASP, LYN, HLA-DRB5, PILRA, BST2, EIF6, PPT1, HLA-DRB1, SERPINA1, ARPC1B, GDI2, ARPC1A, CTSZ, TUBA1A, CTSL, CHMP1B, TSPO, CTSH, SH3BGRL3, RAC1, TIMP1, NANS, CLIC1, CTSD, CTSC, RAB8A, CTSB, CAP1, CBR1, DBNL, TPI1, ANXA2, GSTO1, PGAM1, ANXA4, ANXA5, RHOG, RHOC, RHOA, SERPINB6, RHOB, PLSCR1, PSMA4, CD48, ALDOA, TKT, VAMP5, ARF5, CSTB, GRN, ASAH1, AHNAK, GNAI3, WAS, PSMA7, GNAI2, CST3, PSMB4, SH3BGRL, PSMB2, PSMB3, FLNA, CKB, CCT7, CD55, CCT5, GCA, LILRB4, PSMB9, PPP1CA, ERP44, CAPZA2, CD86, COMT, CFL1, ARHGDIB, COTL1, RAB2A, TPM3, CD300A, APLP2, STX7, ATP1B3, OSCAR, NCL, NAAA, S100A6, SMS, CHMP4B, S100A4, UTRN, FTL, RAB5C, CORO1A, RAP1B, SDCBP, PSAP, UBC, PMVK, PGK1, ATP6V1F, IDH2, MSN, ARPC5, MOB1A, ARPC2, NACA, ARPC3, GNB2, GNB1, CHMP2A, GNAS, HLA-DRA, TGFBI, YWHAE, SLC25A3, WDR1, SNAP23, ITGB2, BRK1, YBX1, LSP1, ITGAL, SPN, SCPEP1, FCGR3A, CAPZB, RNPEP, PGLS, YWHAH, ACTR2, GPX4, RNASET2, ATP6AP2, FGR, NPC2, CAT, LCP1, BLVRA, RALB, FGL2, GLRX, SRI, ATP1A1, GNG2, GNG5, CSK, WASF2, MARCKSL1, NAGA, ATP2B1, SOD2, SOD1, RAB10, PFKL, FMNL1, NAGK, BAX, PTPN6, MNDA, CPVL, MYO1G	559	2240	20660	3.266898798875543	3.0978929344269895E-52	3.0978929344269895E-52	2.6598603730003454E-52
GOTERM_CC_DIRECT	GO:0005829~cytosol	284	50.08818342151675	5.611774303696997E-33	EIF4A1, CDA, VPS29, RNH1, LST1, UBE2L6, IFI35, ENO1, IFI30, IFIT1, ACTB, IFIT3, NUDT3, TXNDC17, FAM110A, LGALS3, MT2A, LGALS1, PSMD4, RPS19, CAPNS1, FTH1, NAMPT, AP1S2, LGALS9, SNRPD3, GLUL, NUP214, ATG3, WSB1, PRKCB, MYL6, SCO2, CSNK2B, BTK, PSME2, RIN3, LAP3, RBCK1, PFN1, PRR13, STXBP2, OAZ1, GABARAP, OAZ2, MYL12B, SNX3, PRDX5, LDHA, SEC14L1, RNF213, PPP4C, COMMD9, SNX2, BLOC1S1, PPCS, PRDX1, HMOX1, NCKAP1L, LTA4H, SERF2, SNX5, DECR1, VASP, LYN, TREX1, MTHFS, NMI, BST2, EIF6, PPT1, UNC119, CALM3, CALM2, ADA, UBXN1, TCF25, ARPC1B, GDI2, ARPC1A, CLTA, SRA1, AP2A1, LYST, SERP1, TUBA1A, CHMP1B, TMSB4X, MLX, TSPO, CTSH, SH3BGRL3, RAC1, NANS, RAB8A, CBR1, BATF3, DBNL, TPI1, ANXA2, HSBP1, GSTO1, PGAM1, TESC, ANXA5, RHOG, C1ORF43, RHOC, DYNLL1, DUSP6, RHOA, SERPINB6, RHOB, APBB1IP, HCK, PLSCR1, PSMA4, RILPL2, HCLS1, PLIN2, ALDOA, TKT, CSTB, AHNAK, WAS, AIF1, PSMA7, GNAI2, TYMP, STX10, RNF135, PSMB4, SH3BGRL, PAK1, RXRA, PSMB2, CUX1, PSMB3, ALOX5, AP2S1, FLNA, CKB, BID, CCT7, CCT5, CDKN2D, LRRC25, GCA, PTGES3, PSMB9, PPP1CA, FKBP1A, PDCL3, PSMC3, SNX17, PSMC4, PSMC2, CAPZA2, ZYX, CAMK1, PKN1, MSRB1, LAMTOR5, MIDN, NCF2, ZFAND6, COMT, SAT1, PYCARD, RGS2, ZFP36, CFL1, ARHGDIB, COTL1, ACAA1, ARHGEF40, RAB2A, SH3GLB1, MAP2K3, TPM3, UBE2E3, RBX1, RAB32, TMEM134, DOK2, MAPKAPK3, S100A6, DPEP2, SMS, CHMP4B, S100A4, CARD16, FTL, CORO1A, RAP1B, SDCBP, UBC, PMVK, PGK1, EIF4EBP1, NDUFV2, ATP6V1F, UBE2F, IDH2, MSN, TBCB, ISG15, UBE2A, ARPC5, NR4A1, MOB1A, LSM6, ARPC2, ARPC3, GNB2, MKRN1, GNB1, TBXAS1, CHMP2A, GNAS, MYD88, COPE, YWHAE, RNF13, WDR1, PLEK, BRK1, ARRB1, YBX1, ARRB2, SCPEP1, CAPZB, CASP4, CASP1, PGLS, UPP1, LRRFIP1, CYTIP, SNAP29, YWHAH, ACTR2, GPX4, FGR, PTP4A2, ARL4A, OAS1, CAT, IRF7, LCP2, LCP1, EIF4E2, BLVRA, MTPN, POMP, DCTN3, GLRX, SRI, MIEN1, CYTH4, SH3BP1, RAB24, SAP18, POLR2F, CSK, GBP2, WASF2, PTPN18, MX2, KLF4, CPPED1, ATOX1, SOD1, RAB10, PFKL, FMNL1, NAGK, IMPDH1, RAB18, BAX, PTPN6, MNDA, POLR3K, SPG21, MYO1F	559	5629	20660	1.8646855299240994	3.294111516270138E-30	1.647055758135069E-30	1.4141671245316433E-30
GOTERM_MF_DIRECT	GO:0005515~protein binding	481	84.83245149911816	1.7100089148517054E-29	VPS29, CDA, SPI1, RNH1, MT-CO1, ENO1, FAM110A, LSM10, PSMD4, CAPNS1, NAMPT, AP1S2, SMCO4, NUP214, WDR83OS, ATG3, WSB1, PRKCB, SYTL1, MYL6, SCO2, UQCRC1, PSME2, MT-CO2, RBCK1, PRR13, LRPAP1, MRPL18, FPR1, CFP, OAZ1, GABARAP, OAZ2, DEDD2, PRDX5, LDHA, PPP4C, BLOC1S1, PRDX1, HMOX1, NCKAP1L, LTA4H, S100A11, C19ORF38, S100A10, LYN, PRELID1, SIVA1, MRPL27, MRPL23, EIF1, GLUD1, EIF6, PPT1, UNC119, HLA-DRB1, ADA, CDKN1C, SERPINA1, TCF25, ARPC1B, CLTA, SNX10, LYST, MS4A4A, TUBA1B, TUBA1A, TMSB4X, TSPO, SH3BGRL3, TIMP1, BATF3, TPI1, ANXA2, HSBP1, GSTO1, PGAM1, ANXA4, IFNGR2, TESC, ANXA5, SSR3, EMP3, DYNLL1, DUSP6, APBB1IP, PLSCR1, PSMA4, RILPL2, HCLS1, PLIN2, PLEKHO1, TKT, VAMP5, ARF5, ASAH1, GRN, AHNAK, AOAH, PRAM1, PSMA7, RNF135, PSMB4, PSMB2, PSMB3, ALOX5, AP2S1, FLNA, CKB, BID, CDKN2D, LRRC25, PCGF5, IL10RB, G0S2, PSMB9, ERP44, PSMC3, ABI3, SNX17, PSMC4, SHKBP1, VMA21, PSMC2, HLA-DPB1, ZYX, LAMTOR2, PKN1, LAMTOR4, YPEL5, LAMTOR5, MSRB1, NCF2, TMEM179B, SAT1, PYCARD, ZFP36, LAPTM4A, FCGRT, MPC1, CFL1, SLC16A3, MAP2K3, RAB2A, SH3GLB1, TPM3, UBE2E3, STX7, CNPY3, NEAT1, RBX1, RAB32, MAPKAPK3, NCL, S100A6, S100A4, UTRN, FTL, LY6E, CSF1R, ENY2, RAB5C, BRI3, INSIG1, CORO1A, RAP1B, CLEC7A, PMVK, PSAP, PGK1, EIF4EBP1, TNFRSF14, CD300LF, AKIRIN2, CCDC12, M6PR, ARPC5, DRAP1, MOB1A, MAFB, LSM6, REEP5, ARPC2, ARPC3, HLA-DRA, RNF181, NOP10, CNIH4, MYD88, RNF13, SNAP23, ITGB2, BRK1, ETFA, ARRB1, TCIRG1, ARRB2, LSP1, ITGAL, ATRAID, TNFSF13B, SPN, FCGR3A, CAPZB, PGLS, SNAP29, ACTR2, GPX4, TNFRSF1B, TNFRSF1A, PTP4A2, ARL4A, PTP4A3, NPC2, LCP2, EIF4E2, SLC25A5, SFT2D1, SLC25A6, CX3CR1, CEBPB, NDUFB6, NDUFB5, UNC93B1, FGL2, GLRX, SRI, MIEN1, SH3BP1, RAB24, SAP18, CSK, WASF2, SEC11A, PTPN18, MARCKSL1, IDH3G, NDUFA4, KLF4, KLF3, ATOX1, RAB10, PFKL, TSPAN14, FCGR2A, NAGK, RAB18, MNDA, PTPN6, POLR3K, SPG21, MYO1F, IFITM3, EIF4A1, ICAM3, UBE2L6, IFI35, IFI30, IFIT1, ACTB, IFIT3, NUDT3, TXNDC17, LGALS3, MT2A, LGALS1, RPS19, FTH1, TNFSF10, ARL6IP4, SNRPD3, GLUL, ATP6V0E1, ARRDC1, CSNK2B, NINJ1, BTK, RIN3, VDAC1, LAP3, PFN1, ATP6V0D1, STXBP2, SUPT4H1, UBE2J1, MYL12B, SNX3, C7ORF50, ZNHIT1, SEC14L1, COMMD9, SNX2, SYNGR2, ZNHIT3, SNX5, VASP, SIGLEC10, PILRA, NMI, BST2, PARVG, CALM3, CALM2, APOBEC3A, UBXN1, CTSZ, GDI2, SRA1, AP2A1, HERPUD1, GLIPR1, SERP1, CTSL, CHMP1B, MLX, CTSH, RAC1, CLIC1, CTSD, CTSC, RAB8A, CTSB, CAP1, COX8A, PSENEN, ATP6V0B, FCER1G, DBNL, RHOG, AGTRAP, RHOC, RHOA, MTSS1, RHOB, HCK, FAM32A, CD48, ALDOA, SELPLG, WAS, IFI6, GNAI3, UQCR10, COX5B, COX5A, AIF1, STX11, STX10, GNAI2, TYMP, CST3, PAK1, RXRA, CCT7, EMC7, RELT, CCT5, CD55, MPP1, GCA, SLC31A2, PTGES3, LILRB1, LILRB2, LILRB4, PPP1CA, FKBP1A, VMP1, PDCL3, THEMIS2, CAPZA2, CAMK1, CD68, GRINA, FCN1, CD86, NDUFA13, MIDN, CD83, NDUFA11, ZFAND6, ZFAND5, COMT, COX6A1, TXN2, RGS2, CHCHD2, ARHGDIB, COTL1, OSTF1, ACAA1, CD300A, APLP2, CYBB, ATP1B3, CYBA, TMEM134, DOK2, TYROBP, CD300E, CHMP4B, CARD16, CD300C, RTN3, COX17, COX7A2, RTN4, SDCBP, UBC, GRK6, NDUFV2, ATP6V1F, UBE2F, TGFB1, UBE2B, MSN, CHCHD10, TBCB, ISG15, UBE2A, DNAJC15, NR4A1, GNB2, MKRN1, GNB1, CHMP2A, GNAS, TGFBI, COPE, YWHAE, MS4A7, PLEK, ADAR, YBX1, SLC2A6, LYL1, CASP4, NFKBIZ, CASP1, UQCRFS1, LRRFIP1, CYTIP, YWHAH, SRGN, DYNLT1, ATP6AP2, PLAUR, FGR, NDUFS7, RER1, OAS1, IRF7, BLVRA, RGS19, RALB, POMP, DCTN3, ATP1A1, SAMHD1, POLD4, GNG2, CYTH4, ERICH1, GNG5, RALY, GBP2, HES4, TCF7L2, MX2, CMTM6, NAP1L1, ATP2B1, SOD2, SCIMP, SOD1, POLE4, FMNL1, CD4, ERCC1, BAX, SLIRP	551	12657	18976	1.3087821678412426	1.3748471675407712E-26	1.376557176455623E-26	1.3269669179249233E-26
GOTERM_CC_DIRECT	GO:1904813~ficolin-1-rich granule lumen	34	5.996472663139329	1.0976894673843667E-23	CFD, FCN1, CSTB, CDA, ASAH1, SERPINA1, GMFG, CTSZ, FGL2, CTSS, CST3, COMMD9, ALOX5, FTH1, COTL1, CTSH, LTA4H, OSTF1, CTSD, CTSB, ACTR2, DBNL, DYNLT1, PGAM1, ARPC5, PFKL, PSMC3, IMPDH1, PSMC2, CAT, CSNK2B, MNDA, ALDOA, YPEL5	559	125	20660	10.052808586762076	6.443437173546233E-21	2.1478123911820774E-21	1.844118305205736E-21
GOTERM_CC_DIRECT	GO:0034774~secretory granule lumen	25	4.409171075837742	6.0158189100934234E-15	CFD, FCN1, CSTB, CDA, GMFG, GDI2, PYCARD, COMMD9, ALOX5, COTL1, CTSH, OSTF1, S100A11, DBNL, DYNLT1, PGAM1, ARPC5, FGR, PFKL, PSMC3, IMPDH1, PSMC2, CAT, CSNK2B, ALDOA	559	116	20660	7.9652704953426685	3.519184943456821E-12	8.828214250562099E-13	7.579931826717713E-13
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	228	40.21164021164021	8.024156203269323E-14	IFITM3, IFITM2, RNH1, LST1, ICAM2, ICAM3, ENO1, ACTB, LGALS3, CAPNS1, TNFSF10, GLUL, ARRDC1, PRKCB, SLC11A1, SYTL1, NINJ1, CSNK2B, BTK, VDAC1, LRPAP1, IGSF6, STXBP2, FPR1, CFP, GABARAP, PPP4C, NCKAP1L, S100A10, VASP, LYN, HLA-DRB5, SIGLEC10, PILRA, BST2, PARVG, CALM3, CALM2, HLA-DRB1, ADA, CTSZ, CLTA, SRA1, AP2A1, MS4A4A, GLIPR1, TUBA1A, CTSL, CHMP1B, RAC1, CLIC1, RAB8A, HLA-DPA1, PSENEN, CAP1, ATP6V0B, FCER1G, DBNL, ANXA2, TESC, ANXA4, IFNGR2, RHOG, AGTRAP, GPBAR1, EMP3, RHOC, DYNLL1, RHOA, SERPINB6, RHOB, APBB1IP, HCK, PLSCR1, SLC7A7, HCLS1, PLIN2, CD48, VAMP5, ARF5, GRN, SELPLG, AHNAK, GNAI3, WAS, IFI6, LILRA2, LILRA3, PRAM1, STX11, GNAI2, LILRA5, CST3, SH3BGRL, PAK1, AP2S1, FLNA, CKB, RELT, CD55, MPP1, GCA, SLC31A2, IL10RB, LILRB1, LILRB2, LILRB4, PPP1CA, VMP1, HLA-DPB1, ZYX, LAMTOR2, CD68, FCN1, CD86, CD83, NCF2, TMEM179B, COMT, CXCL16, RGS2, COTL1, ARHGEF40, SLC16A3, CD300A, APLP2, STX7, CYBB, ATP1B3, CYBA, OSCAR, TYROBP, S100A6, CHMP4B, CD300E, CARD16, CD300C, UTRN, LY6E, RTN3, CSF1R, RAB5C, BRI3, C5AR1, CORO1A, RTN4, RAP1B, SDCBP, CLEC7A, PSAP, UBC, GRK6, TNFRSF14, CD300LF, ATP6V1F, TGFB1, UBE2B, M6PR, MSN, GNB2, GNB1, CHMP2A, GNAS, HLA-DRA, TGFBI, MYD88, YWHAE, SLC25A3, WDR1, SNAP23, ITGB2, MS4A7, PLEK, ARRB1, TCIRG1, YBX1, ARRB2, LSP1, ITGAL, ATRAID, SLC2A6, TNFSF13B, SPN, FCGR3A, CASP4, RNPEP, CASP1, LRRFIP1, SNAP29, YWHAH, ATP6AP2, PLAUR, TNFRSF1B, TNFRSF1A, FGR, PTP4A2, ARL4A, PTP4A3, RER1, CAT, LCP1, SLC25A5, CX3CR1, RGS19, RALB, ATP1A1, SAMHD1, AGPAT2, GNG2, MIEN1, CYTH4, GNG5, RAB24, CSK, MARCKSL1, CMTM6, ATP2B1, CPPED1, SOD1, RAB10, TSPAN14, FMNL1, CD4, FCGR2A, RAB18, EVI2B, MYO1F, MYO1G	559	5458	20660	1.5439023382984458	4.7117976187394106E-11	8.533446116774755E-12	7.326843003159244E-12
GOTERM_CC_DIRECT	GO:0005765~lysosomal membrane	43	7.583774250440917	8.722432146618148E-14	IFITM3, GRN, IFITM2, RAB5C, RNF13, AHNAK, GNAI3, ARRB1, TCIRG1, ATRAID, SLC2A6, LAPTM4A, BLOC1S1, CHMP1B, UBC, PSAP, AP1S2, CTSD, ATP6V1F, HLA-DPA1, LYN, RAB2A, ATP6V0B, HLA-DRB5, ATP6V0E1, SLC31A2, ANXA2, SLC11A1, STX7, ATP6AP2, M6PR, GNB2, GNB1, HLA-DPB1, CHMP2A, CHMP4B, HLA-DRA, LAMTOR2, CD68, ATP6V0D1, LAMTOR4, HLA-DRB1, LAMTOR5	559	405	20660	3.9240265906932574	5.12236919547604E-11	8.533446116774755E-12	7.326843003159244E-12
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	235	41.44620811287478	7.105533838682007E-13	EIF4A1, RNH1, LST1, UBE2L6, IFI35, ENO1, IFIT1, ACTB, IFIT3, NUDT3, FAM110A, LGALS3, MT2A, LGALS1, RPS19, CAPNS1, FTH1, NAMPT, LGALS9, GLUL, ATG3, WSB1, ARRDC1, PRKCB, CSNK2B, BTK, PSME2, RIN3, LAP3, PFN1, MRPL18, FPR1, OAZ1, OAZ2, MYL12B, SNX3, PRDX5, LDHA, SEC14L1, RNF213, PPP4C, SNX2, ZNF706, ZNHIT3, PPCS, PRDX1, LTA4H, S100A11, S100A10, VASP, LYN, C11ORF21, SIVA1, TREX1, MRPL27, MTHFS, NMI, MRPL23, EIF1, BST2, GLUD1, PARVG, EIF6, CALM3, CALM2, APOBEC3A, CDKN1C, UBXN1, ARPC1B, GDI2, ARPC1A, SRA1, TUBA1B, TUBA1A, TMSB4X, MLX, SH3BGRL3, RAC1, NANS, CLIC1, CAP1, DBNL, ANXA2, GSTO1, PGAM1, TESC, ANXA4, ANXA5, GPBAR1, DYNLL1, MTSS1, DUSP6, SERPINB6, HCK, PLSCR1, PSMA4, RILPL2, HCLS1, PLEKHO1, ARF5, CSTB, AHNAK, GNAI3, AIF1, CRIP1, PSMA7, GNAI2, RNF135, CST3, PSMB4, SH3BGRL, PAK1, PSMB2, PSMB3, ALOX5, FLNA, CCT7, RNF130, CDKN2D, LRRC25, GCA, LILRB1, LILRB2, PPP1CA, FKBP1A, PDCL3, TPPP3, PSMC3, THEMIS2, ABI3, SNX17, RNF149, PSMC2, ZYX, PKN1, NDUFA13, MIDN, ZFAND5, PYCARD, RGS2, ZFP36, CFL1, ARHGDIB, NUDT16, ARHGEF40, SH3GLB1, MAP2K3, RBX1, DOK2, MAPKAPK3, NCL, NAAA, S100A6, CHMP4B, S100A4, CARD16, UTRN, FTL, COX17, CORO1A, SDCBP, CLEC7A, UBC, GRK6, EIF4EBP1, AKIRIN2, TGFB1, UBE2B, MSN, TBCB, ISG15, ARPC5, POU2F2, NR4A1, MOB1A, LSM6, ARPC2, NACA, ARPC3, GNB2, GNB1, GNAS, RNF181, MYD88, YWHAE, RNF13, SNAP23, PLEK, ADAR, ARRB1, YBX1, ARRB2, TNFSF13B, CASP4, CASP1, PGLS, UPP1, LRRFIP1, CYTIP, SNAP29, YWHAH, ACTR2, DYNLT1, FGR, PTP4A2, ARL4A, PTP4A3, RER1, OAS1, CAT, IRF7, LCP1, EIF4E2, MTPN, CEBPB, POMP, GLRX, SRI, SH3BP1, CSK, GBP2, PTPN18, MARCKSL1, MX2, NAGA, NAP1L1, KLF4, SOD1, PFKL, IMPDH1, ERCC1, BAX, PTPN6, MYO1F, MYO1G	559	5796	20660	1.498504304368814	4.170885858911788E-10	5.958497661866197E-11	5.115984363851045E-11
GOTERM_CC_DIRECT	GO:0101003~ficolin-1-rich granule membrane	17	2.9982363315696645	4.274671966070664E-12	FCER1G, CD300A, TMEM179B, SLC11A1, ITGB2, ATP6AP2, FPR1, TCIRG1, LILRB2, DYNLL1, LILRA3, RHOA, SERPINB6, LGALS3, NCKAP1L, RAC1, CD55	559	61	20660	10.300008797911962	2.509244034776259E-9	3.13654055510435E-10	2.693043338624519E-10
GOTERM_CC_DIRECT	GO:0005764~lysosome	33	5.82010582010582	1.4296532800633932E-10	GRN, ASAH1, UNC93B1, CTSZ, TCIRG1, IFI30, GABARAP, CTSS, SNX2, CTSL, PSAP, CTSH, CTSD, CTSC, CTSB, SLC11A1, RNASET2, STX7, ATP6AP2, NAGA, SOD1, HCK, NPC2, VMA21, SHKBP1, CAT, NAAA, PPT1, HLA-DRA, CD68, LAMTOR4, ADA, LAMTOR5	559	315	20660	3.8718800579265693	8.392063122197868E-8	8.614059972804849E-9	7.396058307144197E-9
